source_url	parsed_url
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat&b=31&pz=10&bct=0&pstart=16
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=4932453961434269&mkt=en-US&setlang=en-US&w=7QUZ0M0Lkw7DBS_UlU8ej-EycG50S9vO
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=caterpillar+equipment&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	https://video.search.yahoo.com/search/video?p=cat&turl=http%3A%2F%2Fts2.mm.bing.net%2Fth%3Fid%3DOVP.6BpLcs3sg1YqbVemlovkCQEsDh%26pid%3D15.1%26w%3D144%26h%3D77%26c%3D7&rurl=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DopYts0nFOvs&tit=NINJA+CATS%21+There%26%2339%3Bs+absolutely+NOTHING+MORE+FUNNY%21+-+Impossible+TRY+NOT+TO+LAUGH+compilation&w=144&h=78&pos=2&vid=ccf4f7daa858972f1cb28be7083b2ece&sigr=11bsvd6kc&sigt=13018tlbr&sigi=12j6qal6n
https://search.yahoo.com/search?p=cat	https://www.cat.com/
https://search.yahoo.com/search?p=cat	https://r.search.yahoo.com/cbclk2/dWU9N0JBOUYyRkVEMzRENDUwMSZ1dD0xNTQ3OTQyMzYxNzgxJnVvPTc2NzU5NjY3NDY5NDU5Jmx0PTImZXM9ZzF0UktxZ0dQUzl4VDRBLQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de3g6Ohylqm-aKROXTcX20fhjVUCUwbl_ii6rSTEhKZOXRktJRlS4FgfwB9qdE6ELp0JtWKFBnM7OvhXdTHy_tI1x77lD-nzyuAxfkEvieIzjNV_sR1Mu3qnf3TkihSCYh6vAk8Qh6bNgOujZvdcQZZqhzTh_O9YOnxv2uVDAO_ZnXI2eXK%26u%3daHR0cHMlM2ElMmYlMmZwYXJ0cy5jYXQuY29tJTJmZW4lMmZjYXRjb3JwJTJmZnVlbC1pbmplY3RvcnMlM2Z1dG1fY29udGVudCUzZHBzX2FuX2VkdWNhdGlvbmFsX2JpbmdhZHZlcnRpc2luZyUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZGJpbmdfbmFfc2l0ZWxpbmslMjZ1dG1fdGVybSUzZGNhdF9mdWVsX3N5c3RlbV9wYXJ0c19faXZfbV9iX2NfNzY3NTk2Njc0Njk0NTlfa183Njc1OTY5MDAwODI2N193X2t3ZC03Njc1OTY5MDAwODI2NyUzYWxvYy05Nl9nXzM3OTIyMjI2OTFfbl9vX2VfODEwODkwNTc5NTU4NV9oXzk2X2lpX19wXzJfYl9iYl9kX2NfdmlfXyUyNm1zY2xraWQlM2QlN2Jtc2Nsa2lkJTdk%26rlid%3de8aeb3ed4e5813647388efaef781be96/RK=2/RS=bH0LvQVwwhfpWO7NptAni9tD6ns-;_ylc=cnQDMQ--?p=cat
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat&b=11&pz=10&bct=0&pstart=6
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+exam&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	https://video.search.yahoo.com/search/video?p=cat&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOVP.TjmI9Fl3gWL-zk9dZO8_0AEsDh%26pid%3D15.1%26w%3D144%26h%3D77%26c%3D7&rurl=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Di-AXImNxCAE&tit=Are+ORANGE+CATS+the+FUNNIEST+CATS%3F+-+Super+FUNNY+COMPILATION+that+will+make+you+DIE+LAUGHING&w=144&h=78&pos=4&vid=e158503e3b071b6cefbaf9a95766e704&sigr=11bqoddpn&sigt=12smfv1kf&sigi=12jdu450r
https://search.yahoo.com/search?p=cat	https://help.yahoo.com/kb/search/SLN2244.html?impressions=true
https://search.yahoo.com/search?p=cat	https://www.yahoo.com/news/weather
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=funny+cat+videos&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=cat	https://images.search.yahoo.com/search/images?p=cat&th=106.9&tw=106.9&imgurl=https%3A%2F%2Fstatic.boredpanda.com%2Fblog%2Fwp-content%2Fuploads%2F2017%2F03%2FHosico-Cat-58b920b53ff93__880.jpg&rurl=http%3A%2F%2Fwww.boredpanda.com%2Fcute-hosico-cat%2F&size=136KB&name=Meet+Hosico%2C+Real-Life+Puss+In+Boots+%7C+Bored+Panda&oid=3&h=880&w=880&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOIP.S5znTMYm-MTAmmB3_JvrTgHaHa%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D106%26h%3D106&tt=Meet+Hosico%2C+Real-Life+Puss+In+Boots+%7C+Bored+Panda&sigr=11ad8aogk&sigit=130u6t5tq&sigi=12nrosnmi&sign=11iaf626l&sigt=11iaf626l
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=4521064828373290&mkt=en-US&setlang=en-US&w=mwBZwbHNIZIH8V2fBd070ARf3gUpVR0R
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+toys&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=cat	https://ca.news.yahoo.com/cat-crazy-reaction-chirping-birds-160001295.html
https://search.yahoo.com/search?p=cat	https://r.search.yahoo.com/cbclk2/dWU9N0JBOUYyRkVEMzRENDUwMSZ1dD0xNTQ3OTQyMzYxNzgxJnVvPTc2NzU5NjY3NDY5NDU5Jmx0PTImZXM9ZzF0UktxZ0dQUzl4VDRBLQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de3XL9qUIUSJrW333XO8vWxrTVUCUx7H-qTWVGsPMSRuzga7DzvGDlpHC2z58T6MnmdE5NMEnoLDRdaNHuZgC6RuNBSdgCrsCjkGHb8zjLrxc8_vVNpyg3CWoudh9juSm942MBQURbns0gXgH6QpV876LMPlSwdizthzUJUeVwM2slgQmOP%26u%3daHR0cHMlM2ElMmYlMmZwYXJ0cy5jYXQuY29tJTJmZW4lMmZjYXRjb3JwJTNmdXRtX2NvbnRlbnQlM2Rwc19hbl9lZHVjYXRpb25hbF9iaW5nYWR2ZXJ0aXNpbmclMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RiaW5nX25hX2JyYW5kX2dlbmVyYWxfa3cyJTI2dXRtX3Rlcm0lM2RfY2F0X29ubGluZV9wYXJ0c19zdG9yZV9faXZfbV9iX2NfNzY3NTk2Njc0Njk0NTlfa183Njc1OTY5MDAwODI2N193X2t3ZC03Njc1OTY5MDAwODI2NyUzYWxvYy05Nl9nXzM3OTIyMjI2OTFfbl9vX2VfX2hfOTZfaWlfX3BfMl9iX2JiX2RfY192aV9fJTI2bXNjbGtpZCUzZCU3Ym1zY2xraWQlN2Q%26rlid%3d38b1ef49e1e312438212b30a583a6900/RK=2/RS=fWoJVUVjptSqCcadiQjROPpB_f8-;_ylc=cnQDMQ--?p=cat
https://search.yahoo.com/search?p=cat	https://www.marketwatch.com/tools/markets/stocks/country/united-states
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+memes&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=cat	https://en.wikipedia.org/wiki/Cat
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=4693211376649984&mkt=en-US&setlang=en-US&w=cAjsQmZPhg1WOcwpGZiIt9hOPyRcS49X
https://search.yahoo.com/search?p=cat	https://news.yahoo.com/cat-toy-removed-raccoons-paw-181406503.html
https://search.yahoo.com/search?p=cat	https://images.search.yahoo.com/search/images?p=cat&fr2=piv-web
https://search.yahoo.com/search?p=cat	https://dictionary.search.yahoo.com/search?p=cat&fr2=piv-web
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+wikipedia&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	https://money.cnn.com/quote/quote.html?symb=CAT
https://search.yahoo.com/search?p=cat	https://policies.yahoo.com/us/en/yahoo/privacy/products/search/
https://search.yahoo.com/search?p=cat	http://finance.yahoo.com
https://search.yahoo.com/search?p=cat	https://ca.news.yahoo.com/cat-loves-herself-warm-shower-160008804.html
https://search.yahoo.com/search?p=cat	https://help.yahoo.com/kb/search-for-desktop/SLN2206.html?impressions=true
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=chewy+dog+food&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=dog	https://uk.news.yahoo.com/dog-hilariously-falls-backwards-failed-120000737.html
https://search.yahoo.com/search?p=dog	https://images.search.yahoo.com/search/images?p=dog&th=97.3&tw=141.9&imgurl=https%3A%2F%2Fwww.pets4homes.co.uk%2Fimages%2Fbreeds%2F201%2Flarge%2F22874a7a4bce50ab6d1dda0d17c94fd6.jpg&rurl=https%3A%2F%2Fwww.pets4homes.co.uk%2Fdog-breeds%2Fcanaan-dog%2F&size=108KB&name=Canaan+Dog+Dog+Breed+Information%2C+Buying+Advice%2C+Photos+and+Facts+%7C+Pets4Homes&oid=3&h=878&w=1280&turl=http%3A%2F%2Fts2.mm.bing.net%2Fth%3Fid%3DOIP.DqYDbmUbdyFxnFfeO5Rt8QHaFF%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D141%26h%3D97&tt=Canaan+Dog+Dog+Breed+Information%2C+Buying+Advice%2C+Photos+and+Facts+%7C+Pets4Homes&sigr=11j6fsmng&sigit=12vk0t5h2&sigi=12hrbrm8n&sign=12ebmgja4&sigt=12ebmgja4
https://search.yahoo.com/search?p=dog	https://images.search.yahoo.com/search/images?p=dog&th=97.3&tw=146&imgurl=http%3A%2F%2Froyaltyfree-rvtravel.com%2Fwp-content%2Fuploads%2F2017%2F09%2Fblack-mongrel-dog.jpg&rurl=http%3A%2F%2Froyaltyfree-rvtravel.com%2Frving-with-a-fearful-dog%2F&size=173KB&name=RVing+with+a+Fearful+Dog+%7C+Full+Time+RV%2C+Boondocking+%26+Tiny+House&oid=1&h=1280&w=1920&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOIP.9bk_OQ6qbEsvFhvPPkOrbwHaE8%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D146%26h%3D97&tt=RVing+with+a+Fearful+Dog+%7C+Full+Time+RV%2C+Boondocking+%26+Tiny+House&sigr=11p2ku5gc&sigit=12vvv8nii&sigi=1292o515p&sign=121f4ecel&sigt=121f4ecel
https://search.yahoo.com/search?p=dog	https://help.yahoo.com/kb/search/SLN2244.html?impressions=true
https://search.yahoo.com/search?p=dog	https://www.yahoo.com/lifestyle/cute-dog-boots-buy-pet-145625337.html
https://search.yahoo.com/search?p=dog	https://www.yahoo.com/news/weather
https://search.yahoo.com/search?p=dog	https://sports.search.yahoo.com/search?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dog
https://search.yahoo.com/search?p=dog	http://cc.bingj.com/cache.aspx?q=dog&d=4683186967871830&mkt=en-US&setlang=en-US&w=T_IbZ2bWENpRqo1mtNh4F4e4n0Zlbbfn
https://search.yahoo.com/search?p=dog	http://cc.bingj.com/cache.aspx?q=dog&d=4991634247190927&mkt=en-US&setlang=en-US&w=XyG3G2-j_Vfd7uBifmK5ZibDSIJhi0we
https://search.yahoo.com/search?p=dog	http://www.vetstreet.com/dogs/
https://search.yahoo.com/search?p=dog	http://cc.bingj.com/cache.aspx?q=dog&d=4911357092954413&mkt=en-US&setlang=en-US&w=44vDtCNNLAK5bQsQmW0UYimZp9wRrPne
https://search.yahoo.com/search?p=dog	https://www.yahoo.com/entertainment/dog-most-wanted-returns-bounty-170035987.html
https://search.yahoo.com/search?p=dog	https://en.wikipedia.org/wiki/Dog
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/preferences/preferences?pref_done=https%3A%2F%2Fsearch.yahoo.com%2Fsearch%3Fp%3Ddog%26ei%3DUTF-8&.bcrumb=
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dog&b=21&pz=10&bct=0&pstart=9
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dog+bones&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=dog	https://www.petco.com/shop/en/petcostore/category/dog
https://search.yahoo.com/search?p=dog	https://www.petfinder.com/dogs/
https://search.yahoo.com/search?p=dog	https://dictionary.search.yahoo.com/search?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://pets.webmd.com/dogs/default.htm
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MDM0NjA4MzgxNDYyJmx0PTImZXM9SEszVWR1NEdQUzl4MFZWUQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3rz8Pp1FeAfamhoO13lESJTVUCUygC99ggr7j-uh4Vr0rDlqOW6HCUpLtZIwKeJnBxNWh0tEn1ODoTUgnlKTKvQzEzcSXqIRT-8_vlPJ4VBnBmJQIolZo5OskDO3F9lJrR3aOVLd4G9syfDzyEYYlPpj_0uhTWIribDdeY1LHAoCkwNEk%26u%3dhttps%253a%252f%252fwww.officialservicedogregistry.com%252fregister-your-dog%252ffrequently-asked-questions%252f%26rlid%3d5f56b74a36ea1f2cd416eb098f30ddcc/RK=2/RS=H7x_pCtAkcPnAivqLjOwNfJNyJQ-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	http://cc.bingj.com/cache.aspx?q=dog&d=4646460737849196&mkt=en-US&setlang=en-US&w=5pF-HIIlyuhA91CSesjcYJQzEZs_clye
https://search.yahoo.com/search?p=dog	https://www.nextdaypets.com/directory/breeds/
https://search.yahoo.com/search?p=dog	https://simple.wikipedia.org/wiki/Dog
https://search.yahoo.com/search?p=dog	https://finance.search.yahoo.com/search?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MDM0NjA4MzgxNDYyJmx0PTImZXM9SEszVWR1NEdQUzl4MFZWUQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3XJ6NPiX46RXLILTjB_0I1zVUCUw92hKTIPzgJSK3uDdQRHNphR3sfmB8EchWA1ZbjWPLLcESsEcyLUnJ3cYZRtMetS4hWERpYoo1BcC_JBw4rmHfayCtvlFySkbXawAwYb7iB43JxmfldlkCBlpHRyxOScFguSki7XDQJG_QpgxKfJab%26u%3dhttps%253a%252f%252fwww.officialservicedogregistry.com%252fregister-your-dog%252fservice-dog-id-card-gallery%252f%26rlid%3d267c34863351199481e368c58a8b8802/RK=2/RS=SPjY58200Yi1d0xAr_MYE8gIr_Y-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	https://video.search.yahoo.com/search/video?p=dog
https://search.yahoo.com/search?p=dog	https://images.search.yahoo.com/search/images?p=dog
https://search.yahoo.com/search?p=dog	https://policies.yahoo.com/us/en/yahoo/privacy/products/search/
https://search.yahoo.com/search?p=dog	https://login.yahoo.com/account/personalinfo?.intl=us&.lang=en-US&.done=https://search.yahoo.com/search%3fp=dog&amp;.src=&amp;.intl=us&amp;.lang=en-US
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MDM0NjA4MzgxNDYyJmx0PTImZXM9SEszVWR1NEdQUzl4MFZWUQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3wOKeOxK9WP1hkV7WPcDGoDVUCUzRzWe5u4GvJJgTlIMZ6CosDr2sqA6cleb_8W4C1th4EHk66UMfNSw9yJ4IsEOqpxogyYWjVII3KY_BJ_KmeIj_wFdUZ-loRkRMcpU5mgP6UoZRdX_Uz-KudKvLpsgUHw0TpHtUEWNyKYSMvT2JDEp6%26u%3dhttps%253a%252f%252fwww.officialservicedogregistry.com%252fregister-your-dog%252fservice-dogs%252f%26rlid%3da993e39694e11a7310cabfd52d3b7a28/RK=2/RS=rZM.cUW1eO8pYdjGUdR1Atcj76w-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	http://finance.yahoo.com
https://search.yahoo.com/search?p=dog	https://uk.news.yahoo.com/dog-gets-scared-toy-christmas-175623377.html
https://search.yahoo.com/search?p=dog	https://help.yahoo.com/kb/search-for-desktop/SLN2206.html?impressions=true
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc5MDk2MTE5NjE4MjA4Jmx0PTImZXM9WW5xUkNDRUdQUzlKaDN2RQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3ubUZ8AFf1nIDacInmCctyTVUCUy3hXOMdKUHKRW8MCX8P1nxrqd0Pb4yx9mWd1cmsQsKbTdiMAbFSHYXknkihg0_hpA_SaJZuP2gJmdcKcpTwQ92UzY5342dynKenZdbKbUHXNBAmLnXYucP8Dv7jLwU5obkKQ3HBX-Yp90ubdUfTUv4%26u%3dhttp%253a%252f%252fwww.wayfair.com%252fDog-Beds-l915-c409475-O8588%257eDog.html%253frefid%253dMX79096119618208.dog%252520beds%257ebb%2526pcrid%253d79096119618208%2526device%253dc%2526targetid%253dkwd-79096123222132%253aloc-96%2526channel%253dBingIntent%2526msclkid%253d%257bmsclkid%257d%2526utm_source%253dbing%2526utm_medium%253dcpc%2526utm_campaign%253d49_S_1_G_915%257eWF.S.US.G.Dog%252520Beds%252520%252526%252520Mats%2526utm_term%253ddog%252520beds%2526utm_content%253d915_8588_28303%257eDog%252520Beds%252520%252526%252520Mats.Animal.Dog.B%26rlid%3db9b52182211c1d34299b7dc198c6613f/RK=2/RS=NLu1GWTHe9oO7W2xkA0beiBVlMs-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	https://help.yahoo.com/kb/search/sln2244.html
https://search.yahoo.com/search?p=dog	https://yahoo.uservoice.com/forums/193847-search
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MDM0NjA4MzgxNDYyJmx0PTImZXM9SEszVWR1NEdQUzl4MFZWUQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3pAQ1kzRrwQQONPXj0mBqVDVUCUy47Lc8p4IEKwCNqdBnZELLGMsb7R3oeVkDxjJsJ6QFE2DFXm4hih0fW42WzFqwwvjyrCRm4fjWKLz1d3jlUY_HpypBgXfn95e91xo2DGQC8X9y0jCirLtbKa6AQ4aUFi53I322Z3iQE_wUFvseqdfu%26u%3dhttps%253a%252f%252fwww.assistancedogregistry.com%26rlid%3da6b30b78cc331d683543573b75e9aea0/RK=2/RS=3LRHtN3dB6PoJdM07ubhi978x34-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	https://mail.yahoo.com/
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dogpile&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=dog	https://s.yimg.com/zz/combo?kx/yucs/uh3/uh/1138/css/uh_non_mail-min.css&kx/yucs/uh3s/atomic/88/css/atomic-min.css&kx/yucs/uh_common/meta/3/css/meta-min.css&kx/yucs/uh3/uh/1132/css/uh_ssl-min.css&pv/static/lib/srp-header-css-magical-us_1318deac661e089990425ad82a873d90.css&pv/static/lib/srp-core-css-light-us_7155edfcd23bada1ce908a67d6ee02d8.css
https://search.yahoo.com/search?p=dog	http://messenger.yahoo.com
https://search.yahoo.com/search?p=dog	https://shopping.search.yahoo.com/search?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=boo+the+dog&ei=UTF-8&fr2=rs-top
https://search.yahoo.com/search?p=dog	https://images.search.yahoo.com/search/images?p=dog&th=97.3&tw=146&imgurl=https%3A%2F%2Fi0.wp.com%2Fblackdogsrule.com%2Fwp-content%2Fuploads%2F2016%2F03%2F20160305-20160305-Major-DSCF7773.jpg&rurl=http%3A%2F%2Fblackdogsrule.com%2Fmajor-that-one-dog%2F&size=573KB&name=Major%2C+That+One+Dog+%E2%80%93+Black+Dogs+Rule&oid=4&h=1600&w=2400&turl=http%3A%2F%2Fts3.mm.bing.net%2Fth%3Fid%3DOIP.edB2zP3tEBmkXQroS6PGQQHaE8%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D146%26h%3D97&tt=Major%2C+That+One+Dog+%E2%80%93+Black+Dogs+Rule&sigr=11cbqkij1&sigit=12v4b60qk&sigi=12rmv36nh&sign=117nk00it&sigt=117nk00it
https://search.yahoo.com/search?p=dog	http://dogtime.com/petflow-review.html?p=dog
https://search.yahoo.com/search?p=dog	https://www.yahoo.com/news
https://search.yahoo.com/search?p=dog	http://cc.bingj.com/cache.aspx?q=dog&d=4562876347976697&mkt=en-US&setlang=en-US&w=WfhhVTzGD3ka9PxLcigSI8wdEzC7wO4q
https://search.yahoo.com/search?p=dog	https://answers.search.yahoo.com/search?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MDM0NjA4MzgxNDYyJmx0PTImZXM9SEszVWR1NEdQUzl4MFZWUQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3ltjTsPK3GcJ0NVP3eaVywTVUCUwKO0nLNpzH2VTTO1k1xzKqt9zvGxirPgCsObRLOVWgXWgaQYW1HG02E65tfxGrkueE8fi5jKvvQDO3EmrgKOZ5AuQ_XSH775YQfLdS4mKyfPMZitVrxsHqDX75Dtmmhxzolhj0kDpn6ldF9ytIxR3i%26u%3dhttps%253a%252f%252fwww.officialservicedogregistry.com%252fregister-your-dog%252fother-important-information%252f%26rlid%3d93e8c2461cb21a602d459e05a5681c0e/RK=2/RS=xkzYDfVua.qfE2yCM2GGmoSqCNI-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	https://r.search.yahoo.com/cbclk2/dWU9NTJCRDgxRDE1NjU5NDM4NCZ1dD0xNTQ3OTQyMzYxODIxJnVvPTc3MTAzMjc5NjA4NTI2Jmx0PTImZXM9R0VTdzU3Z0dQUzh3dTBTSA--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3dd3KItCRT3h-buGivmGB7B9LDVUCUzddYXKMjsjjPYWE8dk1MC9pnBk0mgimYRXzfWcA-QrFNwLaCO8RKfU7_Wc9MrkBtE1LCVfq4TqXgS1mv2VqkVePM_vhQyyWj-YOOSMTaAOYFAYXMpUJZRtBauwszRO5wymU4Koe1op54PucN0TCuvC%26u%3dhttp%253a%252f%252fclickserve.dartsearch.net%252flink%252fclick%253flid%253d43700009331576427%2526ds_s_kwgid%253d58700000977435984%2526%2526ds_e_adid%253d77103279608526%2526%2526ds_url_v%253d2%2526ds_dest_url%253dhttps%253a%252f%252fad.atdmt.com%252fs%252fgo%253badv%253d11027202417679%253bec%253d11027202418254%253bc.a%253d%255b%2aCampaignID%2a%255d%253bs.a%253d%255b%2aEngineAccountType%2a%255d%253bp.a%253d%255b%2aCampaignID%2a%255d%253bas.a%253d%255b%2aAdgroupID%2a%255d%253bc.n%253d%255b%2aCampaign%2a%255d%253bp.n%253d%255b%2aCampaign%2a%255d%253bas.n%253d%255b%2aAdgroup%2a%255d%253bqpb%253d1%253b%253fbidkw%253d%255b%2asearchterm%2a%255d%2526dvc%253dc%2526h%253dhttps%253a%252f%252fwww.petflow.com%252ffromm%253futm_content%253dfsfrommsem%2526msclkid%253d%257bmsclkid%257d%2526utm_source%253dbing%2526utm_medium%253dcpc%2526utm_campaign%253dFromm%252520Campaign%2526utm_term%253dfromm%252520four-star%252520nutritionals%252520whitefish%252520and%252520potato%252520dog%252520food%2526utm_content%253dFromm%252520Four-Star%252520Nutritionals%252520Whitefish%252520%252526%252520Potato%252520Dry%252520Dog%252520Food%26rlid%3dcc15ee7266011ad65058b231dfdb1417/RK=2/RS=SiB74YY70O4QfB350UYD69CH6yc-;_ylc=cnQDMQ--?p=dog
https://search.yahoo.com/search?p=dog	https://video.search.yahoo.com/search/video?p=dog&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOVP.RXwf-32dP7zPr4rDK7ClUwHgEO%26pid%3D15.1%26w%3D144%26h%3D77%26c%3D7&rurl=https%3A%2F%2Fwww.msn.com%2Fen-us%2Flifestyle%2Fvideo%2Fdog-gets-puppy-for-christmas%2Fvi-BBRs5qL&tit=Dog+Gets+Puppy+for+Christmas&w=144&h=78&pos=1&vid=8b9b625e9c9d0bc40f3e44a2c806178a&sigr=12hm4ll4t&sigt=10s35mepj&sigi=12j54m2ts
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=chewy+dog+food&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dog+bones&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=dog	https://video.search.yahoo.com/search/video?p=dog&fr2=piv-web
https://search.yahoo.com/search?p=dog	https://mail.yahoo.com/?.src=ym
https://search.yahoo.com/search?p=dog	https://search.yahoo.com/search?p=dog&ei=UTF-8&fr2=time&age=1d&btf=d
https://search.yahoo.com/search?p=cat	http://goodnewsshared.com/2019/01/17/cat-cafe-volunteers-get-engaged-with-one-of-the-cats-helping-with-the-proposal/
https://search.yahoo.com/search?p=cat	https://help.yahoo.com/kb/search/sln2244.html
